as_of_date,etf_ticker,constituent_ticker,constituent_name,isin,sedol,shares_held,market_value,weight_pct,currency,sector,country,asset_class,instrument_type,source
2026-06-22,LIT,LAC CN,LITHIUM AMERICAS CORP,CA53681J1030,BRBS357,1682553.0,7264272.77,0.39,USD,,,,equity,web_csv
2026-06-22,LIT,LAR CN,LITHIUM ARGENTINA AG,CH1403212751,BS891B2,715533.0,6416134.66,0.34,USD,,,,equity,web_csv
2026-06-22,LIT,ELV AU,ELEVRA LITHIUM LTD,AU0000421851,BVBM1M0,777732.0,6101120.34,0.33,USD,,,,equity,web_csv
2026-06-22,LIT,LCID,LUCID GROUP INC,,BVY4KF9,951028.0,4907304.48,0.26,USD,,,,equity,web_csv
2026-06-22,LIT,SGML,SIGMA LITHIUM CORP,CA8265991023,BNM4ZD8,288699.0,3839696.7,0.2,USD,,,,equity,web_csv
2026-06-22,LIT,SLI CN,STANDARD LITHIUM LTD,CA8536061010,BDSFRL7,1132639.0,3833621.26,0.2,USD,,,,equity,web_csv
2026-06-22,LIT,VUL AU,VULCAN ENERGY RESOURCES LTD,AU0000066086,BKYBH63,1656656.0,3832620.46,0.2,USD,,,,equity,web_csv
2026-06-22,LIT,PMET CN,PMET RESOURCES INC,,BRJJYV5,797946.0,3433784.02,0.18,USD,,,,equity,web_csv
2026-06-23,LIT,2324825D AU,ESG MINERALS LTD,,BPGN3K8,397586.0,0.0,0.0,USD,,,,derivative,web_csv
2026-06-23,LIT,,OTHER PAYABLE & RECEIVABLES,CASH,,-1178486.14,-1178486.14,-0.07,USD,,,,cash,web_csv
2026-06-23,LIT,,CASH,CASH,,-2029153.59,-2029153.59,-0.11,USD,,,,cash,web_csv
2026-06-23,LIT,002176 C2,JIANGXI SPECIAL ELECTRIC -A,,BD5CC72,7058140.0,11323608.13,0.63,USD,,,,equity,web_csv
2026-06-23,LIT,066970 KS,L&F CO LTD,,6578608,148669.0,10877748.69,0.61,USD,,,,equity,web_csv
2026-06-23,LIT,AMG NA,AMG CRITICAL MATERIALS N.V.,NL0000888691,B1Z95S1,179485.0,7342512.46,0.41,USD,,,,equity,web_csv
2026-06-23,LIT,LAC CN,LITHIUM AMERICAS CORP,CA53681J1030,BRBS357,1679589.0,6956142.5,0.39,USD,,,,equity,web_csv
2026-06-23,LIT,LAR CN,LITHIUM ARGENTINA AG,CH1403212751,BS891B2,714273.0,6032141.76,0.34,USD,,,,equity,web_csv
2026-06-23,LIT,ELV AU,ELEVRA LITHIUM LTD,AU0000421851,BVBM1M0,776364.0,5709231.45,0.32,USD,,,,equity,web_csv
2026-06-23,LIT,LCID,LUCID GROUP INC,,BVY4KF9,949356.0,4927157.64,0.28,USD,,,,equity,web_csv
2026-06-23,LIT,SGML,SIGMA LITHIUM CORP,CA8265991023,BNM4ZD8,288191.0,3634088.51,0.2,USD,,,,equity,web_csv
2026-06-23,LIT,VUL AU,VULCAN ENERGY RESOURCES LTD,AU0000066086,BKYBH63,1653740.0,3610560.79,0.2,USD,,,,equity,web_csv
2026-06-23,LIT,SLI CN,STANDARD LITHIUM LTD,CA8536061010,BDSFRL7,1130643.0,3583654.52,0.2,USD,,,,equity,web_csv
2026-06-23,LIT,PMET CN,PMET RESOURCES INC,,BRJJYV5,796542.0,3360652.64,0.19,USD,,,,equity,web_csv
2026-06-23,LIT,,KOREAN WON,,,4648452060.0,3017887.46,0.17,USD,,,,fx,web_csv
2026-06-23,LIT,RIO,RIO TINTO PLC-SPON ADR,,2740434,3764157.0,359778126.06,20.08,USD,,,,equity,web_csv
