as_of_date,etf_ticker,constituent_ticker,constituent_name,isin,sedol,shares_held,market_value,weight_pct,currency,sector,country,asset_class,instrument_type,source
2026-06-22,GDX-ASX,EQX,Equinox Gold Corp,CA29446Y5020,,29748735.0,304924534.0,1.23,USD,Materials,Canada,Stock,equity,web_csv
2026-06-22,GDX-ASX,HMY,Harmony Gold Mining Co Ltd,US4132163001,,16187319.0,261263329.0,1.06,USD,Materials,South Africa,Stock,equity,web_csv
2026-06-22,GDX-ASX,LUG CN,Lundin Gold Inc,CA5503711080,,4303488.0,245127309.0,0.99,CAD,Materials,Canada,Stock,equity,web_csv
2026-06-22,GDX-ASX,OGC,Oceanagold Corp,CA6752224007,,8626444.0,226185362.0,0.92,USD,Materials,Canada,Stock,equity,web_csv
2026-06-22,GDX-ASX,DPM CN,Dundee Precious Metals Inc,CA26139R1091,,6473731.0,217742789.0,0.88,CAD,Materials,Canada,Stock,equity,web_csv
2026-06-22,GDX-ASX,2259 HK,Zijin Gold International Co Ltd,HK0001200002,,15823100.0,217357378.0,0.88,HKD,Materials,China,Stock,equity,web_csv
2026-06-22,GDX-ASX,SSRM,Ssr Mining Inc,CA7847301032,,6768162.0,207917937.0,0.84,USD,Materials,Canada,Stock,equity,web_csv
2026-06-22,GDX-ASX,BTG,B2gold Corp,CA11777Q2099,,49101416.0,206225947.0,0.83,USD,Materials,Canada,Stock,equity,web_csv
2026-06-22,GDX-ASX,GMIN CN,G Mining Ventures Corp,CA36270K1021,,6848424.0,204697806.0,0.83,CAD,Materials,Canada,Stock,equity,web_csv
2026-06-22,GDX-ASX,BVN,Cia De Minas Buenaventura Saa,US2044481040,,6130104.0,198676671.0,0.8,USD,Materials,Peru,Stock,equity,web_csv
2026-06-22,GDX-ASX,GGP AU,Greatland Resources Ltd,AU0000397705,,18867275.0,180547385.0,0.73,AUD,Materials,Australia,Stock,equity,web_csv
2026-06-22,GDX-ASX,OR,Or Royalties Inc,CA68390D1069,,5240395.0,177596987.0,0.72,USD,Materials,Canada,Stock,equity,web_csv
2026-06-22,GDX-ASX,DSV CN,Discovery Silver Corp,CA2546771072,,28506559.0,173835221.0,0.7,CAD,Materials,Canada,Stock,equity,web_csv
2026-06-22,GDX-ASX,1818 HK,Zhaojin Mining Industry Co Ltd,CNE1000004R6,,69582500.0,169361350.0,0.69,HKD,Materials,China,Stock,equity,web_csv
2026-06-22,GDX-ASX,PRU AU,Perseus Mining Ltd,AU000000PRU3,,41999072.0,161029174.0,0.65,AUD,Materials,Australia,Stock,equity,web_csv
2026-06-22,GDX-ASX,RMS AU,Ramelius Resources Ltd,AU000000RMS4,,63497347.0,143173156.0,0.58,AUD,Materials,Australia,Stock,equity,web_csv
2026-06-22,GDX-ASX,MAU CN,Montage Gold Corp,CA61178L1013,,12081134.0,141709175.0,0.57,CAD,Materials,Côte D'Ivoire,Stock,equity,web_csv
2026-06-22,GDX-ASX,AMMN IJ,Amman Mineral Internasional Pt,ID1000191109,,645147300.0,136958770.0,0.55,IDR,Materials,Indonesia,Stock,equity,web_csv
2026-06-22,GDX-ASX,ARTG CN,Artemis Gold Inc,CA04302L1004,,5824730.0,135616770.0,0.55,CAD,Materials,Canada,Stock,equity,web_csv
2026-06-22,GDX-ASX,GMD AU,Genesis Minerals Ltd,AU000000GMD9,,30976262.0,135083310.0,0.55,AUD,Materials,Australia,Stock,equity,web_csv
2026-06-22,GDX-ASX,KNT CN,K92 Mining Inc,CA4991131083,,8100413.0,134911486.0,0.55,CAD,Materials,Canada,Stock,equity,web_csv
2026-06-22,GDX-ASX,ARMN,Aris Mining Corp,CA04040Y1097,,8132029.0,133690557.0,0.54,USD,Materials,Colombia,Stock,equity,web_csv
2026-06-22,GDX-ASX,CMM AU,Capricorn Metals Ltd,AU000000CMM9,,13354310.0,127792712.0,0.52,AUD,Materials,Australia,Stock,equity,web_csv
2026-06-22,GDX-ASX,TXG CN,Torex Gold Resources Inc,CA8910546032,,2927388.0,123057032.0,0.5,CAD,Materials,Canada,Stock,equity,web_csv
2026-06-22,GDX-ASX,RRL AU,Regis Resources Ltd,AU000000RRL8,,23667406.0,117895616.0,0.48,AUD,Materials,Australia,Stock,equity,web_csv
2026-06-22,GDX-ASX,VAU AU,Vault Minerals Ltd,AU0000427775,,33645519.0,115883097.0,0.47,AUD,Materials,Australia,Stock,equity,web_csv
2026-06-22,GDX-ASX,SKE,Skeena Resources Ltd,CA83056P7157,,4009401.0,112463698.0,0.46,USD,Materials,Canada,Stock,equity,web_csv
2026-06-22,GDX-ASX,BRMS IJ,Bumi Resources Minerals Tbk Pt,ID1000117609,,3063577200.0,109723427.0,0.44,IDR,Materials,Indonesia,Stock,equity,web_csv
2026-06-22,GDX-ASX,CGAU,Centerra Gold Inc,CA1520061021,,6562998.0,108880137.0,0.44,USD,Materials,Canada,Stock,equity,web_csv
2026-06-22,GDX-ASX,AYA CN,Aya Gold & Silver Inc,CA05466C1095,,5449002.0,107540013.0,0.44,CAD,Materials,Canada,Stock,equity,web_csv
2026-06-22,GDX-ASX,AUGO,Aura Minerals Inc,VGG069731120,,1627560.0,106214566.0,0.43,USD,Materials,United States,Stock,equity,web_csv
2026-06-22,GDX-ASX,SA,Seabridge Gold Inc,CA8119271028,,3509736.0,103010752.0,0.42,USD,Materials,Canada,Stock,equity,web_csv
2026-06-22,GDX-ASX,FSM,Fortuna Silver Mines Inc,CA3499421020,,11221627.0,101555724.0,0.41,USD,Materials,Canada,Stock,equity,web_csv
2026-06-22,GDX-ASX,WDO CN,Wesdome Gold Mines Ltd/Canada,CA95083R1001,,5655157.0,101258959.0,0.41,CAD,Materials,Canada,Stock,equity,web_csv
2026-06-22,GDX-ASX,ORLA,Orla Mining Ltd,CA68634K1066,,9529149.0,97483194.0,0.39,USD,Materials,Mexico,Stock,equity,web_csv
2026-06-22,GDX-ASX,SVM,Silvercorp Metals Inc,CA82835P1036,,8592261.0,95975555.0,0.39,USD,Materials,Canada,Stock,equity,web_csv
2026-06-22,GDX-ASX,WGX AU,Westgold Resources Ltd,AU000000WGX6,,26427782.0,95880599.0,0.39,AUD,Materials,Australia,Stock,equity,web_csv
2026-06-22,GDX-ASX,EXK,Endeavour Silver Corp,CA29258Y1034,,10784446.0,92207013.0,0.37,USD,Materials,Canada,Stock,equity,web_csv
2026-06-22,GDX-ASX,HOC LN,Hochschild Mining Plc,GB00B1FW5029,,12385203.0,90455284.0,0.37,GBP,Materials,Peru,Stock,equity,web_csv
2026-06-22,GDX-ASX,LUNR CN,Lunr Royalties Corp,CA5504281067,,959758.0,13685640.0,0.06,CAD,,Canada,Stock,equity,web_csv
2026-06-22,GDX-ASX,VLGDF,Valor Gold Corp,CA9199211066,,0.0,0.0,0.0,USD,,Canada,Stock,equity,web_csv
2026-06-22,GDX-ASX,-USD CASH-,,CASH,,14825060.0,14825060.0,0.06,USD,,United States,Cash Bal,cash,web_csv
2026-06-22,GDX-ASX,-CAD CASH-,,CASH,,10677683.0,7544999.0,0.03,CAD,,Canada,Cash Bal,cash,web_csv
2026-06-22,GDX-ASX,-MXN CASH-,,CASH,,-5362.0,-310.0,0.0,MXN,,Mexico,Cash Bal,cash,web_csv
2026-06-22,GDX-ASX,-IDR CASH-,,CASH,,1.0,0.0,0.0,IDR,,Indonesia,Cash Bal,cash,web_csv
2026-06-22,GDX-ASX,-HKD CASH-,,CASH,,0.0,0.0,0.0,HKD,,China,Cash Bal,cash,web_csv
2026-06-22,GDX-ASX,-EUR CASH-,,CASH,,0.0,0.0,0.0,EUR,,Europe,Cash Bal,cash,web_csv
2026-06-22,GDX-ASX,-AUD CASH-,,CASH,,940.0,659.0,0.0,AUD,,Australia,Cash Bal,cash,web_csv
2026-06-22,GDX-ASX,,Other/Cash,CASH,,0.0,-5017634.0,-0.02,USD,,,Cash,cash,web_csv
