as_of_date,etf_ticker,constituent_ticker,constituent_name,isin,sedol,shares_held,market_value,weight_pct,currency,sector,country,asset_class,instrument_type,source
2026-06-22,SETM,AIS AU,Aeris Resources Ltd.,,BZ8W0K2,584497.0,161659.75,0.03,USD,,,,equity,web_csv
2026-06-22,SETM,CAML LN,Central Asia Metals PLC,,B67KBV2,91517.0,156530.16,0.03,USD,,,,equity,web_csv
2026-06-22,SETM,APGO CN,Apollo Silver Corp.,,BPCR7L3,86300.0,153673.28,0.03,USD,,,,equity,web_csv
2026-06-22,SETM,PX PM,Philex Mining Corp.,,B1FHVG5,1126900.0,146735.84,0.02,USD,,,,equity,web_csv
2026-06-22,SETM,PML CN,Panoro Minerals Ltd,,2001551,131700.0,142749.16,0.02,USD,,,,equity,web_csv
2026-06-22,SETM,KTN CN,Kootenay Silver Inc.,,BR1YVC8,160833.0,142630.62,0.02,USD,,,,equity,web_csv
2026-06-22,SETM,IVR AU,Investigator Silver Ltd.,,B1V35Y3,4180600.0,138752.07,0.02,USD,,,,equity,web_csv
2026-06-22,SETM,HCH AU,Hot Chili Ltd.,,BNRNW06,97500.0,134832.39,0.02,USD,,,,equity,web_csv
2026-06-22,SETM,29M AU,29Metals Ltd.,,BNNVRL0,689433.0,126327.41,0.02,USD,,,,equity,web_csv
2026-06-22,SETM,LKE AU,Lake Resources NL,,6397267,3791786.0,120603.88,0.02,USD,,,,equity,web_csv
2026-06-22,SETM,WWR,Westwater Resources Inc.,,BJHG304,204302.0,102151.0,0.02,USD,,,,equity,web_csv
2026-06-22,SETM,CBE AU,Cobre Ltd,,BKX8Q80,374900.0,84247.77,0.01,USD,,,,equity,web_csv
2026-06-22,SETM,SCMI CN,Selkirk Copper Mines Inc,,BQ3RBY0,47400.0,59717.06,0.01,USD,,,,equity,web_csv
2026-06-22,SETM,MMA CN,Midnight Sun Mining Corp.,,B2NWY60,112225.0,57660.65,0.01,USD,,,,equity,web_csv
2026-06-22,SETM,2362 HK,Jinchuan Group International Resources Co. Ltd.,KYG5138B1023,6373988,323600.0,26413.46,0.0,USD,,,,equity,web_csv
2026-06-22,SETM,,Cash Equivalent,CASH,,566560.24,566560.24,0.13,USD,,,,cash,web_csv
